l1_sim,l2_sim,l3_sim,l4_sim
0.0043880087,0.0062073874,0.13249116,0.788635
0.16507268,0.025809694,0.095341496,0.21430916
-0.027278544,0.020173308,0.27165893,0.5142404
0.07221457,0.3121979,0.17708856,0.54933727
0.08711074,0.4551096,0.2985913,0.27421662
0.11424124,0.11701392,0.23097114,0.46591455
0.11209921,0.07652707,0.3959005,0.15340148
0.08228857,0.23882923,0.2810324,0.35840893
0.0944383,0.31792575,0.38185987,0.29827207
0.080585815,0.29021895,0.42252895,0.35791203
0.031005038,0.2385512,0.043652244,0.2949843
0.13281775,0.18977055,0.1514207,-0.00044710614
0.116715305,-0.0038514524,0.0953867,0.4190618
0.08992662,0.630223,0.6078346,0.4740377
0.0265465,0.07387161,0.11856378,0.15611234
0.03478804,0.34846297,0.40200475,0.49854946
0.038614415,0.0859129,0.21799347,0.15816034
0.03838107,0.32092848,0.3399703,0.38540077
0.02335625,-0.008652501,0.06325626,0.23408401
0.11364834,0.32538548,0.34261298,0.23000306
0.07045017,0.22628926,0.18253104,0.27801308
0.07838514,0.015049703,-0.013543604,-0.034249514
0.08742108,0.18483435,0.21668683,0.18372552
0.10229837,0.27008316,0.24517213,0.41530535
0.08337098,0.21710262,0.26398197,0.3585219
0.048360445,0.109076634,0.1876775,0.22239307
0.041264676,0.28679267,0.2640527,0.41465947
0.018880423,0.11057132,0.3519748,0.33140177
0.026249744,0.16470473,0.18216789,0.11647213
0.0088375425,0.13966662,0.48353842,0.7485687
-0.029955272,0.2598959,0.41642544,0.1971573
0.0627565,0.10143702,-0.03252338,0.20706517
0.07916735,0.077909134,0.12218917,0.4827473
0.07106995,0.25285435,0.3274435,0.6391881
0.055922363,0.21748535,0.46445084,0.21706007
0.05931176,0.055005435,0.022411749,0.16885325
0.0793611,0.35183993,0.19794945,0.46201885
-0.02073516,0.2202321,0.23942508,0.3636974
0.12197971,0.13031824,0.43653813,0.19707844
0.034648176,0.008960909,0.024659585,0.0714564
0.032446366,0.34081575,0.23599629,0.2723167
0.015866334,0.33573192,0.5650936,0.48554477
0.12752475,0.49779803,0.5430456,0.20709108
0.07838514,0.015049703,-0.0137347095,0.030075993
0.15619917,0.24244821,0.31376407,0.24750793
0.05089361,0.1860159,0.15516886,0.04263462
0.12489162,0.19315152,0.24306624,0.5535661
0.027765132,-0.056463078,0.030061426,0.46472466
0.08190049,0.43279067,0.42044383,0.2973692
0.073931314,0.16549005,0.21511827,0.38974234
0.12292187,0.3332682,0.3829276,0.23950998
0.108448714,0.1466973,0.21033707,0.34137532
0.015487128,0.3098405,0.3635629,0.31577715
0.08103147,0.034867115,0.033784285,-0.0069585675
0.1153789,0.21834674,0.3109022,0.44778535
0.13069767,0.11925827,0.20528452,0.675762
0.07754456,0.20824188,0.03751701,0.50028396
0.091413006,0.31144598,0.56057966,0.48813546
0.067596234,0.19604056,0.14058915,0.38042974
0.07151342,0.22430111,0.34230453,0.39423716
0.12728518,0.2852812,0.3698265,0.41641217
0.04355738,0.22564504,0.24652837,0.14449593
-0.006116867,0.13360569,0.14935943,0.19358067
0.09635126,0.15417492,0.24712662,0.25823015
0.0798419,0.12075198,0.17674054,0.3295723
0.044117555,0.038770013,0.06017673,0.4701741
0.072062865,0.38957047,0.5885729,0.21986113
0.16879348,-0.067740105,-0.002326806,-0.03151131
0.05493681,0.110026896,0.11770024,0.17339331
0.090084784,0.34506005,0.74889016,0.88953716
0.08159402,0.20780544,0.29067332,0.23749708
0.089491166,0.2700658,0.31712458,0.6368586
-0.01185411,-0.030292345,0.078754045,0.18773787
0.06616522,0.15713951,0.14157529,0.21388394
0.04690453,0.029981218,-0.028491732,0.04109073
0.06225397,0.4571012,0.4384918,0.393048
0.08023574,0.13256215,0.13106962,0.20716715
0.10490422,0.112310894,0.12849566,0.13343486
0.047002412,0.4075544,0.22071229,0.29742613
0.06999811,0.17916366,0.17545053,0.3954452
0.041244045,0.1289428,0.12986635,0.1830316
0.012063149,0.080110684,0.09027575,0.26463664
0.020763779,0.2772969,0.32804176,0.36930692
0.049787674,0.13192262,0.15498604,0.21785894
8.4542015e-05,0.013789943,0.13504913,0.6135304
0.09976507,0.54063284,0.30097693,0.54102993
-0.007772824,0.15708011,0.38237423,0.2856412
0.054329403,0.18358815,0.18187012,0.27675548
0.022118233,0.09025564,-0.061816107,0.6226985
0.06552452,0.10399564,0.18508115,0.36552486
0.018897148,0.3695614,0.44171435,0.3078106
0.021714205,0.15693405,0.1982291,0.23840326
0.040106762,0.08083009,0.15379411,0.40772668
0.052552767,0.06067974,0.1472034,0.32162175
0.055296592,0.61259574,0.62170947,0.209121
0.026181713,0.012818021,0.030488547,0.02488824
-0.028823609,0.07503931,0.16720235,0.5332104
0.06347578,0.38175824,0.41328886,0.36178112
0.01742008,0.1967263,0.22142527,0.39620757
0.055215407,0.14883353,0.21530548,0.61971146
0.026285527,0.361445,0.3988632,0.2328672
0.060944162,0.20417047,0.1493882,0.43432584
0.103324346,0.4661109,0.16584475,0.61826277
0.15082711,0.3755618,0.34620643,0.28547934
0.046287052,0.12825619,0.21147385,0.24723057
0.089644566,0.2133816,0.18549986,0.282156
0.06853296,0.100580595,0.14255664,0.6342595
0.057672538,-0.044720218,0.0045578033,0.34861594
0.09960034,0.091004394,0.1906541,0.4585135
0.07858606,0.08759362,0.14023624,0.046005793
0.07838514,0.015049703,-0.013543604,0.037556782
0.073858604,0.33225834,0.22015709,0.3276387
0.06324811,0.16902125,0.12700239,0.11779254
0.14218579,0.31238467,0.36590278,0.28985602
0.09952679,0.39847592,0.5176777,0.44933906
0.044585966,0.16099064,0.22755492,0.6696022
0.08232263,0.34356314,0.101370215,0.6266006
0.132027,0.16248892,0.22687034,0.410075
0.10450375,0.17953128,0.18028004,0.2933572
0.09402538,0.011397486,0.024545861,0.26615566
0.120530196,0.04036243,-0.022316827,0.07716141
0.04607429,0.30664736,0.044610504,0.27306175
-0.018179387,0.25966465,0.3543219,0.7064957
0.05287279,0.23564643,0.21789852,0.19036636
0.07933677,0.24047561,0.0917096,0.4609741
0.12691928,0.060107004,0.18180054,0.43910673
0.019994676,0.16757703,0.18606178,0.34899178
0.116757415,0.009428156,0.05573094,-0.053929977
0.05883946,0.21315518,0.25666222,0.3570248
0.078402825,0.096698605,0.20062979,0.55051327
0.037885185,0.2645831,0.37508965,0.40799284
0.13049994,0.06381714,0.062330376,0.37302545
0.002475629,-0.0022354056,0.24966453,0.66548806
0.11768074,0.09018007,0.08173452,0.28471592
-0.0018909395,0.030761624,-0.06438367,0.16916431
0.08429887,0.14728215,0.14655294,0.25638127
-0.02091267,-0.053199135,-0.04189786,0.22601575
0.12693764,0.537105,0.7186595,0.87430835
0.07646068,0.050743937,0.07288082,-0.041683864
0.09635139,0.20126791,0.2606804,0.96569705
0.07098934,0.07670099,0.098015256,0.22347651
0.0474654,0.20353925,0.24729484,0.33105984
0.07556688,0.08011982,0.040495176,0.2283225
0.10256615,0.5047796,0.48725358,0.26163742
0.0689114,0.1304185,0.13574095,0.14229752
0.046483237,0.41194314,0.4163638,0.26725304
0.051491372,0.22364713,0.40790546,0.18587148
0.05629544,0.15535717,0.23722419,0.54421216
0.07366076,0.21330534,0.2823247,1.0
0.07838514,0.015049703,-0.013543604,0.037556782
0.10603433,0.29934746,0.3366686,0.3067704
0.04085273,0.11311499,0.13205102,0.6129019
0.03767806,0.09208184,0.25085843,0.30676165
0.08800566,0.64952874,0.55288285,0.94019103
0.073778935,0.13548951,0.2271257,0.2293837
0.061195064,0.32995787,0.32416272,0.22127002
0.1218064,0.07113347,0.19310337,0.41119245
0.028493617,0.26868033,0.3522195,0.41758308
0.14084196,0.40942603,0.42730647,0.4840644
0.044179205,-0.02477337,0.3422313,0.5400433
0.18057522,-0.11250079,-0.09343319,0.27086788
0.06361739,0.0036490955,0.01134289,0.27897176
0.026311386,0.0430713,0.10506217,0.32209718
0.06908258,0.48304817,0.55598795,0.30353197
0.10250264,0.12833995,0.34897506,0.9376012
0.077014856,0.07063223,0.1634814,0.5475133
0.010810208,0.31045243,0.08380274,0.5493815
0.01819276,0.09992286,0.26572827,0.4728689
0.07272651,0.45103717,0.1952926,0.2387632
0.038559582,0.32800514,0.6279333,0.45650113
0.103765756,0.12522547,0.26806435,0.43236652
0.1411986,0.24387044,0.24245338,0.27433202
0.061213158,0.27949077,0.51074356,0.3887369
0.08536397,0.5582252,0.6334502,0.32335812
0.07969139,0.18204674,0.15385824,0.19902793
0.07646068,0.050743937,0.10598186,-0.032665044
0.07838514,0.015049703,-0.0137347095,-0.07490019
0.045095176,0.12294767,0.19634593,0.3379137
0.051012177,0.10787887,0.24679914,0.44336468
0.07675355,0.14558348,0.27393636,-0.015783196
0.14989905,0.100071,0.06973686,0.1827977
0.043178156,0.18133856,0.23340015,0.4443359
0.10065214,0.18383281,0.31307703,0.5502638
0.056746714,0.31061405,0.3390476,0.28983334
0.085357025,0.0773579,0.06421848,0.26360232
0.045813933,0.11242511,0.09995259,0.27755782
0.08419866,0.40774268,0.560576,1.0
0.075542174,0.25013602,0.36183524,0.21795364
0.0987386,0.079287216,0.23213035,0.29386792
0.053541176,0.015529231,0.34368363,0.059967298
0.10890631,0.23550712,0.30485648,0.61660063
0.06942129,0.30497113,0.33283374,0.30156946
0.07761918,0.21928155,0.2772576,0.6695632
-0.0007712017,0.03157818,0.14234474,0.17274699
0.10762742,0.3086861,0.6605258,0.48916286
0.07893758,0.1832007,0.14377902,0.18399286
0.07838514,0.015049703,-0.013543604,0.037556767
-0.005629074,0.044059474,0.42785203,0.8017413
0.10710472,0.1931684,0.13695389,0.05727222
0.044038177,0.040728018,0.034118246,0.3025798
0.08442992,0.10014815,0.13135737,0.5312886
0.11287018,0.14551042,0.30429113,0.17884785
0.06559198,0.101678066,0.18572243,0.5121806
0.06712927,0.20700337,0.39798504,0.660953
0.057401158,0.24044743,0.26848602,0.58408517
0.13015768,0.13225923,0.17714122,0.52509993
0.045107927,-0.045708288,0.11672555,0.10216227
-0.034456953,0.29332817,0.16173431,0.57909566
0.06524689,0.01889722,0.07051764,0.47807398
0.13237366,0.17511772,0.3364825,0.29659018
0.016254531,0.10430347,0.19855778,0.61753017
0.023734929,0.0239322,0.08086386,0.4480837
0.12569323,0.2369778,0.35817733,0.23029554
0.117819086,0.029578205,0.1472453,0.38039467
0.06564031,0.07271146,0.091316216,0.3117616
-0.008368879,0.31455523,0.32324144,0.38740313
0.044817932,0.21977556,0.36033368,0.28717563
0.12960076,0.3123898,0.48631385,0.17195113
0.17103836,0.41945833,0.44673026,0.5394715
0.022763163,0.04030137,0.12319734,0.34312868
0.061464936,0.47110036,0.5364245,0.5517708
0.048936088,0.2834168,0.25080815,0.40806624
0.10292509,0.03125573,0.10156458,0.43368158
0.19059,0.06294582,0.16099791,0.122512266
0.052333754,0.12490001,0.082171746,0.38122603
0.09900625,0.34592506,0.4114669,0.3718808
0.06301546,0.30606428,0.38737267,0.64345974
0.13182096,0.27102044,0.3492718,0.70002234
0.042807672,0.3314379,0.41476592,0.25997868
0.16410741,0.43893152,0.4113402,0.31034034
0.09136098,0.36421135,0.3499292,0.29225653
0.03693411,0.14636019,0.21046814,0.31749198
0.08948761,0.2728483,0.42104763,0.3064171
0.08408883,0.20769992,0.26980883,0.74670684
0.11064953,0.18977055,0.1514207,0.014411374
0.05065462,0.13119031,0.07120459,0.08788615
0.065770365,0.1450247,0.13821417,0.17501737
0.086588964,-0.013781063,0.07704696,0.0057110703
0.10271689,0.28980607,0.08582444,0.0890919
0.105705,0.16814046,0.1464221,0.31244332
0.04598217,0.22997607,0.23537917,0.3994735
0.15408272,0.4437627,0.49182847,0.29072207
0.1258089,0.12529725,0.16246024,0.49341607
0.04347457,0.19878033,0.27221406,0.62036526
0.19583762,0.21907079,0.23988986,0.15498348
0.051526103,0.17176723,0.1591005,0.23332675
0.08631213,0.13124259,0.26569888,0.22256637
0.10491185,0.3173627,0.3711375,0.22497895
0.08301595,0.1700737,0.4801225,0.35373658
0.029354207,0.1643062,0.23721938,0.40909556
0.026143089,0.07039023,0.10837899,0.4446198
-0.024033455,0.32816505,0.26821473,0.3536565
0.02105083,0.048255205,0.15131629,0.2276237
0.06586585,0.42500818,0.46886542,0.3987253
0.06288268,0.47285855,0.18045145,0.40478557
0.04673536,0.105398424,0.1762768,0.45079672
0.03978233,0.13517772,0.24364142,0.55441815
0.06225371,0.06749284,0.16241802,0.5596311
0.17162672,0.12366276,0.13253239,0.5117527
0.03889773,0.081963934,0.03617389,0.624479
0.03243755,0.45813006,0.197268,0.33634356
0.07838514,0.050743937,0.042343702,-0.0522145
0.021555897,0.0135907205,-0.009812255,0.14192277
0.06749299,0.39195305,0.42856628,0.2953365
0.11618257,0.11016859,0.42396057,0.22349799
0.07524413,0.18101269,0.3996568,0.2504014
0.014054251,0.33464968,0.35455027,0.53393084
0.019675022,0.11426735,0.08307103,0.4612316
0.07667446,0.10385009,0.23668067,0.48355553
0.0334054,0.4012297,0.3654466,0.76926565
0.090283245,0.32729235,0.39285505,0.57787895
0.026840776,0.1745772,0.27820352,0.30667666
0.058973048,0.5229813,0.4697512,0.38234165
0.05927097,0.34494457,0.3748894,0.31690973
0.08546913,0.1369085,0.15554765,0.006216444
0.03937348,0.04015294,0.039871145,0.18410833
0.075741164,0.27781576,0.33280802,0.24214622
0.0048777936,0.10698758,0.1399717,0.24773952
0.16310066,0.052503455,0.17517203,0.31658942
0.06542453,0.2735891,0.3069604,0.17067313
0.023977628,0.13431177,0.2621264,0.34066883
0.050054803,0.10059284,0.30723056,0.09152552
0.0735565,0.10152931,0.022546194,0.29917938
-0.0021950393,0.045289084,0.14084879,0.36673868
0.055515822,0.08096122,0.16678974,0.5506431
0.07838514,0.015049703,-0.0137347095,-0.09566053
0.14488277,0.3186013,0.33560386,0.23968317
0.13281775,0.18977055,0.1514207,0.012649557
0.11463634,0.06364632,0.03652869,0.28214285
0.019994676,0.167577,0.20798688,0.30686352
0.016071325,-0.009103753,0.0886585,0.367574
0.060425967,0.3378529,0.34262142,0.3228244
0.053293098,0.13258076,0.18645436,0.7017397
0.17268091,0.4131485,0.3959404,0.37158388
0.007771937,0.16988502,0.52347916,0.45918652
0.018666072,0.16077234,0.2146014,0.1066171
0.034205437,0.29723933,0.3033173,0.3912121
0.027149184,0.21513735,0.447178,0.71599895
0.111743696,0.06287826,0.09804229,0.46116468
-0.0136706205,0.2650365,0.2945436,0.34330913
0.064837396,0.0115205115,0.07588933,0.34400317
0.06359553,0.2144153,0.21926923,0.21964042
0.027093455,0.17788962,0.1707494,0.15382709
0.08639672,0.25170732,0.3368186,0.63881546
0.04461431,0.048052054,0.058250863,0.19980475
0.1394231,0.1027572,0.18659218,0.838196
0.061256744,0.2886983,0.30258685,0.42055374
0.075073406,0.3241818,0.34782472,0.4087419
0.0649759,0.33721328,0.33248678,0.36976704
0.11064954,0.18977056,0.15142068,0.01441134
0.16458823,0.47356728,0.49346426,0.3697706
0.051336147,0.28221688,0.39230946,0.40430292
0.05364035,0.2910858,0.30345348,0.1627112
0.14485557,0.10344507,0.07391193,0.37769672
0.050114065,0.08522709,0.1861711,0.39854658
0.12762356,0.17828147,0.14400092,0.41478136
0.058928967,0.059551485,0.22326292,0.2817401
0.04775743,0.093970515,0.22970513,0.20795672
0.104092464,0.019994752,0.0052610394,0.11504933
0.007872821,0.16300073,0.45856452,0.12836717
0.09414582,0.11266056,0.37295705,0.26059648
0.120305724,0.39319557,0.3630162,0.2850631
0.049848527,0.030634532,0.06972617,0.4039975
0.037087098,0.15178534,0.15402773,0.3314878
0.081377186,0.22310631,0.47063395,0.19280161
0.02348201,-0.02251522,0.041233625,0.42602226
0.05441494,0.35628363,0.36893496,0.29615495
0.03966165,0.3054606,0.29651564,0.32638964
0.044217743,0.045658726,0.3479925,0.54290444
0.056275595,0.29644614,0.26656538,0.28951326
0.10595867,0.061277,0.06090236,-0.07837814
0.078436986,0.018517284,0.018394416,0.15557216
0.06448256,0.16916104,0.42953143,0.1834754
0.124765866,0.3918573,0.4347137,0.15805438
-0.007299431,-0.0028447811,0.011803325,0.41596997
0.07663946,-0.029228132,0.2928554,0.54823595
0.113346696,0.18022864,0.18987633,0.25219196
0.07646068,0.050743937,0.10598186,0.01842206
0.07841259,0.25287995,0.24418591,0.16355368
0.03256299,0.14824565,0.20367911,0.26702565
0.028221378,0.09867628,0.16599548,0.19706789
0.08479554,0.100629345,0.058069985,0.20880465
0.067813,0.32748678,0.19290292,0.66841626
0.016244814,0.012488415,0.081850216,0.3846441
0.07474886,0.15709268,0.12880091,0.4966867
0.05643605,0.13158524,0.28975904,0.470983
0.07429485,0.1925779,0.33959913,0.3215969
0.13281898,0.09687797,0.37223566,0.031049121
-0.01195798,0.52779406,0.5270369,0.31345272
0.10971724,0.11248853,0.2589298,0.2500391
0.13281775,0.18977055,0.1514207,-0.00044712043
0.05555815,-0.011608176,0.34565932,0.43728083
0.10820707,0.15436912,0.12370175,0.14486699
0.004689419,0.23755449,0.23697035,0.5345026
0.06669762,0.26568452,0.3179479,0.45837107
0.16128242,0.39515254,0.31970367,0.23833668
0.004949725,-0.036154617,-0.12603453,0.17146039
0.03014903,0.025994964,0.41806728,0.20845218
0.0527073,0.54552937,0.50755787,0.5280918
0.03859311,0.3021691,0.17105326,0.5302648
0.10536062,0.20639575,0.43847972,0.21621464
0.0769418,0.18159086,0.2742509,0.6266183
0.05445254,0.28167078,0.34562773,0.39201626
0.06433058,0.029102486,0.0046721883,-0.03429501
0.15588082,0.31050673,0.18396062,0.22583078
0.0704552,0.028424613,0.10240551,0.23548701
0.0062295133,0.056537226,0.45132643,0.40582448
0.04482214,0.23178247,0.25694004,0.23933677
0.09454038,-0.04004671,-0.012093223,0.27165246
0.069414794,0.44665486,0.41868037,0.40083414
0.023652002,-0.0023823748,-0.07130739,0.016120164
0.14175272,0.542054,0.548823,0.46634686
0.059636943,0.19596389,0.17659052,0.07146271
0.030667368,0.013055098,0.054087102,0.31764078
0.081193574,0.20870341,0.23844087,0.2629779
0.0380296,0.08527321,-0.1041145,0.08456685
0.116898805,0.4616483,0.46445084,0.2590151
0.06783766,0.15291841,0.25678018,0.63836324
0.047012188,0.15050109,0.24074085,0.5437433
0.18351658,0.21694197,0.3639593,0.70792687
0.073205784,0.18552223,0.19956261,0.18096991
0.07853842,0.34626335,0.51667196,0.5510413
0.09352627,0.144089,0.07324808,0.5292552
0.05803894,0.039199915,0.034652736,0.2713234
0.10878421,0.36985707,0.3651482,0.23184085
0.02934678,0.36859027,0.35067725,0.32766217
0.060572293,0.12238572,0.15513143,0.25642002
0.018897148,0.3695614,0.44171435,0.34494105
0.03942876,0.3259551,0.3535912,0.5740427
0.05197392,0.019216513,0.377336,0.36755213
-0.007235401,-0.012609689,-0.0020313705,0.30520508
0.09644685,0.2573529,0.22810608,0.24491885
0.12152961,0.39647797,0.4155567,0.332384
0.07849417,0.10873477,0.3412432,0.20859401
0.094160475,0.62488675,0.32070634,0.4538851
0.0004834297,0.10199456,0.1853111,0.38429618
0.044347376,0.10240856,0.13021082,0.31668565
0.07579494,0.21811222,0.5527279,0.454827
0.038978297,0.37388834,0.36905515,0.5272855
0.087022595,0.3771259,0.46226764,0.88061935
0.09678202,0.050956372,0.02905629,0.41332534
0.1287527,0.11281962,0.12557848,0.42814285
0.046200678,0.13936704,0.1381965,0.23635055
0.08324858,0.17917013,0.2608643,0.25434732
0.0919294,0.16613188,0.5145815,0.47073257
0.03671495,0.024735434,0.25494558,0.209375
0.13027564,0.17955299,0.27497414,0.30701914
0.075800784,0.23143245,0.16766699,0.14155206
-0.030665565,0.123514965,0.3284737,0.17980875
0.08458517,0.08074829,0.05952709,0.26358104
0.02601972,0.1656333,0.21563742,0.6659123
0.02415952,-0.115991086,-0.11904651,0.20292047
0.13248879,0.26965308,0.112553395,0.11068853
0.09316351,0.44832334,0.47570565,0.34734777
0.07523742,0.032078527,0.29392585,0.2743374
0.0508618,0.13593756,0.22369836,0.44884148
0.124454774,0.088610984,0.11410927,0.21625109
0.057043146,0.007246122,0.087303236,0.5470452
0.048213694,0.23291636,0.2040368,0.30317003
0.0065621287,-0.062057313,-0.061984394,0.34978232
0.018908039,0.21901184,0.2877243,0.2107092
0.12102319,0.27717355,0.35971433,0.9575603
0.031875417,-0.027534606,0.019110844,0.26304224
0.07838514,0.015049703,-0.013543604,-0.034249514
0.1343877,0.07340288,0.30505407,0.28853524
0.017308839,0.06918345,0.080168,0.09061181
-0.026362427,0.24791847,0.2551683,0.3198505
0.12361147,0.20530279,0.3296628,0.71539354
0.045323763,0.034239277,0.1264154,0.008834863
0.07299796,0.19973129,-0.013876958,0.39806518
0.09396953,0.10511613,0.096460335,0.029111914
0.01786869,0.09198402,0.14717017,0.38049594
0.076092765,0.14183742,0.1798498,0.082297355
0.13281775,0.18977055,0.1514207,-0.00044712043
0.060942195,0.062463205,-0.07559021,0.2885881
0.018450215,0.07102031,0.10214646,0.14871956
0.1302301,0.16090144,0.18985368,0.18255183
0.11117783,0.106367566,0.17806928,0.37496337
0.0889615,0.27117142,0.2666604,0.3443349
0.13281772,0.18977056,0.15142068,-0.0004471575
0.0027129357,0.09112574,0.23837844,0.42443326
0.17005521,0.14288329,0.25848067,0.40632832
0.031068418,0.06838923,-0.041396387,0.18329513
0.07350628,-0.062940136,-0.05842153,0.37837037
0.14463058,0.45014066,0.42148274,0.39538926
0.08614826,0.19018242,0.3607984,0.21563175
0.08577752,0.2557093,0.3202879,0.352597
0.016488053,0.035164826,0.091362394,0.30950648
0.15272348,0.16207878,0.2915666,0.35585093
0.1488965,0.18155038,0.24538499,0.3934427
0.07710775,0.20023577,0.3608386,0.17716883
0.022826005,0.033651963,0.116684146,0.24324802
0.06963133,0.002437426,-0.008771313,-0.008815893
0.09250417,0.10342573,0.18135226,0.9542816
0.061585713,0.10579263,0.28451353,0.2829826
0.12856452,0.18230009,0.38905835,0.27113315
0.04956406,0.32028893,0.3870346,0.40008387
0.039029013,0.13979429,0.2324984,0.31018806
0.07838514,0.015049703,-0.013543604,-0.034249514
0.10513427,0.25220647,0.28270116,0.6389367
0.07036922,0.4598873,0.4251394,0.31829062
0.034623522,0.04368782,0.045309145,0.20315932
0.098525904,0.3732162,0.3665543,0.2293478
0.09599353,0.2447536,0.24283674,0.5947789
0.09779637,0.23210065,0.3011945,0.2877314
0.04221954,0.08268561,0.43803838,0.07625901
0.09187393,0.19462928,0.36416408,0.11595146
0.07724272,0.08676154,0.11453709,0.31888455
0.0052294596,0.16212627,0.36284637,0.25413963
0.06982154,0.04995706,0.07559613,0.2712932
0.096935004,0.3098526,0.38397878,0.3433909
0.043888915,0.53314745,0.554233,0.23621921
0.066861704,0.30796066,0.28707582,0.38580987
0.03872894,0.14260212,0.24919333,0.33099517
0.049045622,0.23162945,0.037740313,0.20891958
0.0241792,0.33468315,0.36057252,0.40255973
0.095831096,0.26990747,0.24590413,0.19116187
0.15966965,0.15171072,0.1894429,0.36444288
0.015389134,0.17098507,0.19668746,0.3385825
0.067360796,0.31927153,0.3949725,0.38372034
0.0225489,0.47894698,0.46811354,0.42950606
0.03859311,0.3021691,0.17105329,0.5302648
0.1828168,0.090576574,0.2184837,0.067251265
0.030007465,0.40479457,0.49232864,0.38160384
0.15602577,0.14742087,0.22908938,0.51012164
0.01944741,0.257145,0.26634735,0.2066256
0.10785332,0.02413465,-0.050602693,0.14638071
0.037210707,0.24910267,0.25709322,0.21976298
0.13442358,0.41708556,0.39466396,0.21376768
0.13281775,0.18977055,0.1514207,-0.00044712043
0.1249055,0.3363043,0.4026391,0.302181
0.13007681,0.13583365,0.22492546,0.40031397
0.09172447,0.29422885,0.2657228,0.4870501
0.0792663,0.1809675,0.51878965,0.43195635
0.031535577,0.11179084,0.27794868,0.27717257
0.097994395,0.43351832,0.24882723,0.28998303
0.094650224,0.24651107,0.23303619,0.42605639
0.002285689,0.25560236,0.2662835,0.12669441
0.14263277,0.24477328,0.043939475,0.24566849
0.026133211,0.33868924,0.3360231,0.3030881
0.038286652,0.26024872,0.3045729,0.32230935
0.10128709,0.16067234,0.25489184,0.5648087
0.073952585,0.084381886,0.07574894,0.12807398
0.040908583,0.15389341,0.118469924,0.35200745
0.018711513,0.26982963,0.2412632,0.4802072
0.042632475,0.23222615,0.2407838,0.1532551
0.13281775,0.18977053,0.1514207,-0.0004471575
0.12109934,0.22743125,0.31912038,0.6086833
0.061054353,0.29460704,0.33114526,0.21802881
0.032907203,-0.046946354,0.19660255,0.37356114
0.117096126,0.29440868,0.27550152,0.2861358
0.073874876,0.31136903,0.3902225,0.48898685
0.05565009,0.19615723,0.31858668,0.4102517
0.10550133,0.4356814,0.50459766,0.41602388
0.081439845,0.43414047,0.42282563,0.33080944
0.095833704,0.017881477,0.068396844,0.12569481
0.058451135,0.048670445,0.11232887,0.42748722
0.07366076,0.21330534,0.2823247,1.0
0.091790624,0.30698708,0.3337438,0.93095785
0.08509574,0.24580166,0.34295776,0.47390795
0.08786042,0.06186021,0.20916794,0.50919163
0.048560597,0.18450834,0.20448892,0.49218047
0.10059928,0.06775702,0.27640465,0.018731065
0.06414886,0.2990053,0.25617296,0.019219002
0.15716976,0.21277586,0.239739,0.11215068
0.09780301,0.15410738,0.15477574,0.19592904
0.10243546,0.091421895,0.124325514,0.26942644
0.002570208,-0.030922376,0.41972104,0.6175096
0.1294424,0.1650966,0.28383246,0.060496904
0.015389134,0.17098507,0.19668746,0.3385825
0.0815586,0.0014593233,0.36845607,0.6043482
0.11618257,0.11016859,0.42396057,0.22349799
0.086046,0.22725828,0.34336326,0.6772837
0.1151815,0.3089262,0.16319633,0.49880528
0.10462903,0.057737164,0.15927684,0.43664587
0.06371545,0.07188783,0.09878902,0.18766515
0.11637765,0.35823753,0.2685793,0.5817945
-0.0028234092,0.1893771,0.23622657,0.24033776
0.0016090674,0.017120948,0.06048034,0.01884088
0.038671292,0.37890306,0.5647234,0.6773954
0.0817565,0.11710986,-0.0023247362,0.20015702
0.12849048,0.43893152,0.4113402,0.31604153
0.050348405,0.46134403,0.5439633,0.5034338
0.026181713,0.034778334,0.0075322427,0.014061751
0.09406059,0.1388574,0.17811155,0.40843937
0.06761119,0.00048763712,0.08394832,0.39827207
0.051446773,0.336383,0.44942623,0.5442381
0.06320729,0.4774641,0.4051637,0.32920963
0.13292204,0.3334255,0.1977529,0.81315863
0.14420392,0.30732226,0.22099155,0.29383677
0.10036409,0.3652182,0.3617153,0.38151437
0.102868505,0.25496483,0.29163757,0.29709488
0.08929191,0.26889017,0.411511,0.11678802
0.019994693,0.16757701,0.1860618,0.34899175
0.004875538,0.10870876,0.20991784,0.26425165
0.0498688,0.31462067,0.38305593,0.37287852
0.040291723,0.23030214,0.24694452,0.36273283
0.071647115,0.10335745,0.18214859,0.9549897
0.11409195,0.11229785,0.08554888,0.2790683
0.080024436,0.17173108,0.16598998,0.28513706
0.056216247,0.3134746,0.17879356,0.65017164
0.057630137,0.058420558,0.3024648,0.47836748
0.06865143,0.19462042,0.426682,0.68225104
0.056216247,0.31347463,0.17879356,0.65017164
0.19573757,0.27213317,0.27187923,0.35713893
0.097302355,0.29961735,0.3340441,1.0
0.046773937,0.15367255,0.055012442,0.5519669
0.093574874,0.1642819,0.32121792,0.18145043
0.043808546,-0.0074886065,0.2327795,0.16818827
0.11361075,0.15845673,0.12257431,0.21644726
0.006715766,0.30349052,0.32779765,0.1406749
0.13882644,0.040059533,0.16029432,0.46705312
0.060647413,0.35546067,0.35422948,0.4094111
0.10775054,0.15766262,0.22685479,0.32010803
0.2725104,-0.014481716,0.058513712,0.07731803
0.031213844,-0.09094978,-0.044750433,0.14705804
0.0028049573,0.08275512,0.059718214,0.24197547
0.13031979,0.09142278,0.07167571,0.58914196
